IES-00893-r14_chr4_19023223	scf_8254543	83856	83858
IES-00894-r17_chr4_19016431	scf_8254543	81072	81074
IES-00895-r11_chr4_19012666	scf_8254543	79701	79702
IES-00896-r13_chr4_19009794	scf_8254543	78423	78424
IES-00897-r14_chr4_19000251	scf_8254543	71920	71928
IES-00898-r12_chr4_18974132	scf_8254543	50162	50166
IES-00899-r6_chr4_18954594	scf_8254543	40316	40324
IES-00900-r12_chr4_18948413	scf_8254543	37623	37625
IES-00902-r12_chr4_18918093	scf_8254543	22035	22036
IES-00903-r7_chr4_18911535	scf_8254543	19933	19937
IES-00904-r12_chr4_18906614	scf_8254543	16050	16062
IES-00909-r5_chr4_18801728	scf_8253856	13654	13654
IES-00910-r18_chr4_18783941	scf_8253856	10185	10187
IES-00955-r11_chr4_30871049	scf_8254593	461750	461751
IES-00968-r18_chr4_31029859	scf_8254593	583400	583406
IES-00969-r8_chr4_31038912	scf_8254593	589735	589736
IES-00972-r9_chr4_31103683	scf_8254593	627949	627951
IES-00989-r10_chr4_30350593	scf_8254593	132548	132549
IES-01000-r15_chr4_30592390	scf_8254593	294523	294526
IES-01011-r11_chr4_30737473	scf_8254593	398536	398541
IES-01019-r10_chr4_30916942	scf_8254646	91913	91914
IES-01026-r13_chr4_30995624	scf_8254646	119573	119573
IES-01037-r14_chr4_31178237	scf_8254593	675571	675573
IES-01084-r10_chr4_18577567	scf_8254484	81127	81127
IES-01085-r14_chr4_18569228	scf_8254484	81127	81127
IES-01145-r7_chr4_1975404	scf_8254815	587858	587859
IES-01148-r3_chr4_2002848	scf_8254815	601965	601974
IES-01149-r11_chr4_2015111	scf_8254815	611208	611213
IES-01150-r13_chr4_2027724	scf_8254815	612769	612772
IES-01151-r19_chr4_2033664	scf_8254815	614376	614379
IES-01154-r6_chr4_2099267	scf_8254815	653281	653282
IES-01155-r6_chr4_2102957	scf_8254815	656114	656118
IES-01186-r20_chr4_20321568	scf_8254693	21425	21430
IES-01187-r26_chr4_20291019	scf_8254693	14326	14330
IES-01188-r61_chr4_20279331	scf_8254693	14326	14330
IES-01193-r15_chr4_20217441	scf_8254821	9860	9862
IES-01261-r17_chr4_10867474	scf_8254515	43064	43078
IES-01262-r9_chr4_10885582	scf_8254515	56249	56253
IES-01263-r14_chr4_10903320	scf_8254515	67137	67139
IES-01264-r19_chr4_10912251	scf_8254515	74961	74971
IES-01265-r13_chr4_10918990	scf_8254515	81270	81270
IES-01269-r14_chr4_11005949	scf_8254515	154346	154346
IES-01320-r7_chr4_18503973	scf_8254484	52018	52023
IES-01321-r4_chr4_18510779	scf_8254484	54453	54453
IES-01322-r5_chr4_18516996	scf_8254484	59646	59646
IES-01472-r14_chr4_22384259	scf_8254594	542477	542477
IES-01473-r17_chr4_22363213	scf_8254594	537657	537658
IES-01474-r14_chr4_22337333	scf_8254594	533190	533196
IES-01478-r17_chr4_22160643	scf_8254594	421781	421788
IES-01536-r9_chr4_2128531	scf_8254815	666248	666250
IES-01537-r6_chr4_2136074	scf_8254815	668656	668665
IES-01538-r4_chr4_2142448	scf_8254815	671952	671959
IES-01539-r12_chr4_2164258	scf_8254815	690121	690125
IES-01540-r9_chr4_2172098	scf_8254815	694616	694627
IES-01541-r8_chr4_2179767	scf_8254815	699838	699845
IES-01542-r17_chr4_2192457	scf_8254815	709634	709641
IES-01543-r7_chr4_2210242	scf_8254815	713458	713481
IES-01544-r13_chr4_2212006	scf_8254815	714962	714966
IES-01545-r13_chr4_2226947	scf_8254815	724971	724973
IES-01546-r14_chr4_2234691	scf_8254815	729708	729709
IES-01547-r13_chr4_2269195	scf_8254815	751506	751507
IES-01549-r11_chr4_2301140	scf_8254815	767774	767790
IES-01550-r6_chr4_2316959	scf_8254815	776172	776174
IES-01563-r13_chr4_1445039	scf_8254815	305816	305816
IES-01564-r16_chr4_1454628	scf_8254815	308832	308832
IES-01565-r13_chr4_1468713	scf_8254815	318951	318952
IES-01566-r9_chr4_1472939	scf_8254815	320241	320255
IES-01568-r17_chr4_1526018	scf_8254815	339150	339151
IES-01572-r23_chr4_1581109	scf_8254815	358839	358873
IES-01573-r13_chr4_1585633	scf_8254815	360696	360696
IES-01574-r17_chr4_1587555	scf_8254815	362029	362052
IES-01576-r16_chr4_1627352	scf_8254815	376002	376004
IES-01578-r13_chr4_1639374	scf_8254815	379481	379481
IES-01580-r13_chr4_1671221	scf_8254815	400168	400170
IES-01582-r10_chr4_1686096	scf_8254815	408006	408007
IES-01624-r6_chr4_13778607	scf_8254516	46423	46425
IES-01629-r5_chr4_13854889	scf_8254516	67222	67223
IES-01632-r10_chr4_13873483	scf_8254516	72006	72008
IES-01910-r10_chr4_12241186	scf_8254662	1542	1551
IES-01917-r4_chr4_12344283	scf_8254662	25084	25088
IES-01921-r15_chr4_12391703	scf_8254662	34044	34045
IES-01922-r17_chr4_12404960	scf_8254662	38505	38507
IES-01925-r15_chr4_15720110	scf_8254754	98884	98886
IES-01927-r13_chr4_15746042	scf_8254754	107392	107392
IES-01928-r12_chr4_15764531	scf_8254754	109407	109422
IES-01929-r15_chr4_15801112	scf_8254754	129566	129567
IES-01930-r10_chr4_15805327	scf_8254754	131293	131294
IES-01931-r11_chr4_15811273	scf_8254754	132559	132559
IES-01932-r10_chr4_15823812	scf_8254754	138565	138569
IES-01933-r7_chr4_15851479	scf_8254754	154596	154614
IES-01934-r12_chr4_15856994	scf_8254754	156731	156739
IES-01935-r10_chr4_15863216	scf_8254754	159507	159515
IES-01936-r7_chr4_15869758	scf_8254754	164333	164335
IES-01938-r8_chr4_15887278	scf_8254754	175730	175738
IES-02063-r13_chr4_14680987	scf_8254466	59417	59419
IES-02064-r15_chr4_14678071	scf_8254466	59417	59419
IES-02068-r12_chr4_14628576	scf_8254466	32261	32262
IES-02270-r11_chr4_2394733	scf_8254815	809171	809184
IES-02271-r16_chr4_2401620	scf_8254815	814323	814334
IES-02272-r3_chr4_2410941	scf_8254815	819937	819948
IES-02273-r5_chr4_2413424	scf_8254815	820974	820976
IES-02274-r15_chr4_2421715	scf_8254815	825544	825544
IES-02275-r10_chr4_2452579	scf_8254815	840183	840187
IES-02276-r19_chr4_2469642	scf_8254815	852151	852152
IES-02277-r17_chr4_2480630	scf_8254815	861561	861572
IES-02278-r13_chr4_2507189	scf_8254815	884202	884213
IES-02279-r10_chr4_2517182	scf_8254815	890629	890629
IES-02338-r12_chr4_15157098	scf_8254104	185582	185605
IES-02339-r11_chr4_15166584	scf_8254104	189083	189084
IES-02342-r19_chr4_15187570	scf_8254104	198315	198317
IES-02343-r15_chr4_15194034	scf_8254104	202337	202337
IES-02344-r9_chr4_15219505	scf_8254104	216601	216606
IES-02345-r12_chr4_15264005	scf_8254104	249090	249095
IES-02346-r8_chr4_15268742	scf_8254104	252491	252499
IES-02347-r14_chr4_15282300	scf_8254104	262015	262015
IES-02348-r20_chr4_15286222	scf_8254104	263541	263545
IES-02349-r12_chr4_15293790	scf_8254104	267019	267020
IES-02350-r9_chr4_15302914	scf_8254104	270251	270257
IES-02439-r8_chr4_29748816	scf_8253880	40546	40550
IES-02440-r25_chr4_29729980	scf_8253880	24263	24267
IES-02441-r14_chr4_29714805	scf_8253880	12358	12361
IES-02442-r11_chr4_29701625	scf_8253880	5233	5236
IES-02443-r11_chr4_29684841	scf_8254010	639105	639107
IES-02444-r11_chr4_29676862	scf_8254010	632499	632502
IES-02445-r13_chr4_29671533	scf_8254010	628742	628744
IES-02446-r19_chr4_29664813	scf_8254010	622989	622999
IES-02447-r14_chr4_29639676	scf_8254010	600130	600130
IES-02448-r25_chr4_29626488	scf_8254010	590885	590889
IES-02449-r13_chr4_29599091	scf_8254010	567372	567375
IES-02450-r11_chr4_29595563	scf_8254010	565127	565132
IES-02451-r14_chr4_29577937	scf_8254010	550998	550998
IES-02452-r4_chr4_29563569	scf_8254010	537515	537523
IES-02453-r18_chr4_29549687	scf_8254010	526709	526709
IES-02454-r12_chr4_29543958	scf_8254010	523371	523372
IES-02455-r10_chr4_29533710	scf_8254010	516519	516521
IES-02456-r13_chr4_29521502	scf_8254010	509593	509607
IES-02458-r15_chr4_29469890	scf_8254010	467386	467386
IES-02459-r9_chr4_29466457	scf_8254010	466195	466197
IES-02460-r9_chr4_29427094	scf_8254010	427389	427395
IES-02461-r8_chr4_29420131	scf_8254010	424120	424122
IES-02462-r14_chr4_29414309	scf_8254010	420609	420613
IES-02463-r8_chr4_29405508	scf_8254010	414718	414721
IES-02464-r17_chr4_29373886	scf_8254010	385805	385810
IES-02465-r13_chr4_29364581	scf_8254010	377498	377501
IES-02466-r10_chr4_29358600	scf_8254010	374515	374519
IES-02467-r13_chr4_29345280	scf_8254010	365254	365254
IES-02468-r16_chr4_29259754	scf_8254010	292920	292942
IES-02469-r10_chr4_29228754	scf_8254010	263594	263597
IES-02470-r10_chr4_29220780	scf_8254010	261295	261296
IES-02472-r13_chr4_29169823	scf_8254010	217169	217170
IES-02473-r11_chr4_29153114	scf_8254010	203170	203181
IES-02474-r12_chr4_29103559	scf_8254010	157657	157670
IES-02475-r13_chr4_29100131	scf_8254010	155414	155414
IES-02477-r6_chr4_29036627	scf_8254010	107090	107094
IES-02478-r16_chr4_28981511	scf_8254010	56020	56023
IES-02481-r16_chr4_28947729	scf_8254010	31616	31619
IES-02482-r10_chr4_28942756	scf_8254010	27098	27098
IES-02483-r12_chr4_28930511	scf_8254010	18473	18476
IES-02484-r17_chr4_28922871	scf_8254010	15199	15199
IES-02488-r19_chr4_28858374	scf_8254010	649675	649678
IES-02530-r17_chr4_1809286	scf_8254815	480847	480848
IES-02532-r18_chr4_1831618	scf_8254815	494945	494954
IES-02534-r12_chr4_1853848	scf_8254815	510228	510243
IES-02535-r11_chr4_1875498	scf_8254815	529456	529456
IES-02537-r13_chr4_1898442	scf_8254815	540652	540669
IES-02538-r9_chr4_1907838	scf_8254815	546517	546518
IES-02539-r10_chr4_1913620	scf_8254815	549022	549026
IES-02540-r8_chr4_1947650	scf_8254815	581420	581432
IES-02541-r14_chr4_1953512	scf_8254815	582922	582927
IES-02585-r10_chr4_17542006	scf_8254796	96848	96850
IES-02586-r15_chr4_17520097	scf_8254796	84782	84787
IES-02588-r13_chr4_17483028	scf_8254796	61883	61884
IES-02591-r4_chr4_17447153	scf_8254796	42227	42227
IES-02595-r13_chr4_17418005	scf_8254796	31749	31749
IES-02681-r14_chr4_28309071	scf_8253815	234015	234018
IES-02684-r13_chr4_28272807	scf_8253815	203798	203811
IES-02955-r8_chr4_14997014	scf_8254104	81281	81281
IES-02956-r14_chr4_15026499	scf_8254104	104545	104548
IES-02957-r14_chr4_15030372	scf_8254104	106294	106295
IES-02962-r16_chr4_15079795	scf_8254104	133742	133744
IES-02963-r8_chr4_15087359	scf_8254104	136589	136610
IES-02964-r13_chr4_15092336	scf_8254104	140300	140307
IES-02965-r8_chr4_15100956	scf_8254104	146660	146664
IES-02966-r9_chr4_15106790	scf_8254104	149312	149317
IES-02967-r30_chr4_15110395	scf_8254104	152013	152014
IES-02968-r8_chr4_15144495	scf_8254104	176507	176510
IES-02978-r13_chr4_346889	scf_8254779	128361	128363
IES-02979-r12_chr4_320937	scf_8254779	111424	111428
IES-02980-r14_chr4_301267	scf_8254779	94860	94861
IES-02981-r19_chr4_273800	scf_8254779	70097	70101
IES-02982-r7_chr4_240260	scf_8254779	40257	40262
IES-02983-r16_chr4_236749	scf_8254779	37581	37581
IES-02984-r7_chr4_230578	scf_8254779	31871	31872
IES-03021-r16_chr4_16438314	scf_8254728	50082	50101
IES-03022-r11_chr4_16435342	scf_8254728	47988	47992
IES-03023-r12_chr4_16419642	scf_8254728	40306	40306
IES-03024-r17_chr4_16399581	scf_8254728	28283	28294
IES-03026-r12_chr4_16343013	scf_8254728	6468	6468
IES-03027-r11_chr4_16336898	scf_8254728	4997	4999
IES-03028-r11_chr4_16334069	scf_8254728	3746	3747
IES-03029-r3_chr4_16331103	scf_8254728	2197	2198
IES-03031-r12_chr4_16310037	scf_8254280	5299	5302
IES-03146-r8_chr4_16982787	scf_8254603	1677	1690
IES-03147-r13_chr4_16978928	scf_8254603	1677	1690
IES-03445-r9_chr4_1287883	scf_8254815	192968	192987
IES-03446-r7_chr4_1323072	scf_8254815	221415	221417
IES-03447-r10_chr4_1331073	scf_8254815	225223	225228
IES-03448-r13_chr4_1344560	scf_8254815	230782	230782
IES-03449-r14_chr4_1355676	scf_8254815	240857	240872
IES-03450-r8_chr4_1374591	scf_8254815	256803	256803
IES-03467-r17_chr4_27252725	scf_8254395	8778	8790
IES-03468-r11_chr4_27329324	scf_8254395	81654	81655
IES-03469-r7_chr4_27337604	scf_8254395	88642	88662
IES-03470-r15_chr4_27348190	scf_8254395	98035	98036
IES-03471-r10_chr4_27458881	scf_8254395	204679	204680
IES-03472-r11_chr4_27468019	scf_8254395	207635	207636
IES-03473-r7_chr4_27479341	scf_8254395	213694	213694
IES-03474-r7_chr4_27483308	scf_8254395	216770	216779
IES-03475-r7_chr4_27492825	scf_8254395	220089	220105
IES-03476-r14_chr4_27501650	scf_8254395	223163	223164
IES-03477-r17_chr4_27590809	scf_8254395	305561	305563
IES-03478-r14_chr4_27597125	scf_8254395	310327	310327
IES-03479-r14_chr4_27607795	scf_8254395	319043	319043
IES-03480-r11_chr4_27681078	scf_8254395	386880	386881
IES-03481-r8_chr4_27689463	scf_8254395	388361	388365
IES-03482-r10_chr4_27692277	scf_8254395	389810	389817
IES-03484-r11_chr4_27721550	scf_8254395	411289	411290
IES-03485-r6_chr4_27746214	scf_8254395	420411	420435
IES-03486-r17_chr4_27768301	scf_8254395	430745	430754
IES-03487-r12_chr4_27814813	scf_8254395	475600	475600
IES-03488-r7_chr4_27818785	scf_8254395	477874	477884
IES-03489-r20_chr4_27829652	scf_8254395	486803	486809
IES-03490-r17_chr4_27869211	scf_8254395	505929	505929
IES-03493-r10_chr4_28073137	scf_8253815	17851	17858
IES-03496-r12_chr4_28165941	scf_8253815	106079	106079
IES-03539-r6_chr4_17962675	scf_8254570	110726	110729
IES-03543-r7_chr4_18003587	scf_8254570	120394	120395
IES-03546-r17_chr4_18034384	scf_8254570	133992	133992
IES-03706-r11_chr4_13510843	scf_8254559	5751	5751
IES-04055-r9_chr4_11309717	scf_8254589	89819	89820
IES-04057-r19_chr4_11325860	scf_8254589	102991	102992
IES-04164-r3_chr4_12712178	scf_8254775	41047	41050
IES-04166-r6_chr4_12732466	scf_8254775	49929	49929
IES-04170-r12_chr4_11226041	scf_8254589	18581	18581
IES-04172-r17_chr4_11187597	scf_8254589	8785	8786
IES-04187-r16_chr4_1702702	scf_8254815	417843	417843
IES-04188-r13_chr4_1706038	scf_8254815	420385	420385
IES-04190-r14_chr4_1725527	scf_8254815	427886	427889
IES-04193-r9_chr4_1759783	scf_8254815	449607	449608
IES-04194-r7_chr4_1767127	scf_8254815	454692	454697
IES-04300-r12_chr4_12893325	scf_8254305	11379	11381
IES-04309-r15_chr4_17776335	scf_8254796	152425	152426
IES-04338-r7_chr4_11654356	scf_8254752	1084298	1084298
IES-04341-r7_chr4_11626424	scf_8254781	55850	55850
IES-04395-r20_chr4_31631403	scf_8253887	343754	343765
IES-04396-r14_chr4_31654306	scf_8253887	361883	361885
IES-04426-r7_chr4_15476183	scf_8254754	41287	41291
IES-04427-r9_chr4_15480530	scf_8254754	42387	42388
IES-04428-r13_chr4_15496723	scf_8254754	49393	49393
IES-04429-r14_chr4_15505017	scf_8254754	50681	50682
IES-04442-r10_chr4_5146038	scf_8254431	1104041	1104076
IES-04444-r13_chr4_5117856	scf_8254431	1086318	1086319
IES-04451-r6_chr4_4987792	scf_8254431	981664	981664
IES-04453-r10_chr4_4958660	scf_8254431	958262	958262
IES-04454-r12_chr4_4943355	scf_8254431	946302	946302
IES-04455-r9_chr4_4914408	scf_8254431	918673	918676
IES-04456-r11_chr4_4901480	scf_8254431	909748	909753
IES-04457-r7_chr4_4882218	scf_8254431	898802	898803
IES-04459-r8_chr4_4870772	scf_8254431	892268	892268
IES-04460-r11_chr4_4866837	scf_8254431	890624	890636
IES-04461-r19_chr4_4761006	scf_8254431	790595	790596
IES-04462-r13_chr4_4726041	scf_8254431	773701	773713
IES-04463-r14_chr4_4718084	scf_8254431	771514	771526
IES-04465-r16_chr4_4693008	scf_8254431	749061	749061
IES-04466-r18_chr4_4688653	scf_8254431	746300	746310
IES-04473-r14_chr4_4557095	scf_8254431	639520	639520
IES-04477-r13_chr4_4446617	scf_8254431	539554	539554
IES-04478-r13_chr4_4417662	scf_8254431	512500	512505
IES-04479-r15_chr4_4406663	scf_8254431	506044	506046
IES-04480-r19_chr4_4385443	scf_8254431	495616	495616
IES-04481-r15_chr4_4379282	scf_8254431	492318	492339
IES-04482-r12_chr4_4363945	scf_8254431	487225	487226
IES-04483-r12_chr4_4359906	scf_8254431	485325	485343
IES-04484-r17_chr4_4354356	scf_8254431	483729	483733
IES-04495-r6_chr4_193865	scf_8254779	6525	6525
IES-04496-r6_chr4_178445	scf_8254779	3081	3081
IES-04592-r7_chr4_16145648	scf_8254754	306163	306163
IES-04593-r7_chr4_16157468	scf_8254754	314689	314689
IES-04594-r5_chr4_16165205	scf_8254754	319323	319324
IES-04595-r5_chr4_16172795	scf_8254754	321240	321240
IES-04596-r12_chr4_16186740	scf_8254754	331049	331056
IES-04599-r15_chr4_16223090	scf_8254754	346506	346509
IES-04600-r10_chr4_16227729	scf_8254754	349317	349321
IES-04603-r10_chr4_14912544	scf_8254104	12014	12032
IES-04604-r14_chr4_14915539	scf_8254104	13209	13211
IES-04606-r16_chr4_14940583	scf_8254104	35312	35315
IES-04607-r11_chr4_14949246	scf_8254104	43177	43181
IES-04623-r6_chr4_17631784	scf_8254796	129219	129219
IES-04640-r14_chr4_15918559	scf_8254754	192344	192344
IES-04641-r12_chr4_15923006	scf_8254754	195765	195765
IES-04642-r7_chr4_15928928	scf_8254754	200352	200352
IES-04643-r10_chr4_15938972	scf_8254754	206261	206261
IES-04645-r5_chr4_15963128	scf_8254754	218267	218268
IES-04646-r6_chr4_15968888	scf_8254754	220041	220041
IES-04647-r10_chr4_15978072	scf_8254754	222554	222554
IES-04648-r6_chr4_18158195	scf_8254676	36153	36162
IES-04650-r15_chr4_18211106	scf_8254676	52878	52878
IES-04651-r15_chr4_18216996	scf_8254676	55534	55536
IES-04701-r8_chr4_12601305	scf_8254775	12001	12001
IES-04802-r10_chr4_17344752	scf_8254796	3575	3575
IES-04812-r12_chr4_15369898	scf_8254754	2664	2664
IES-04814-r9_chr4_15383130	scf_8254754	10764	10764
IES-04815-r7_chr4_15387735	scf_8254754	12558	12562
IES-04816-r14_chr4_15399404	scf_8254754	20672	20672
IES-04817-r20_chr4_15410447	scf_8254754	23330	23351
IES-04818-r18_chr4_15419336	scf_8254754	26109	26112
IES-04819-r8_chr4_15426055	scf_8254754	27781	27783
IES-04820-r9_chr4_15438555	scf_8254754	33315	33330
IES-05046-r19_chr4_5209000	scf_8254431	1135074	1135082
IES-05048-r11_chr4_5217593	scf_8254431	1140031	1140037
IES-05059-r18_chr4_11562940	scf_8254781	24817	24829
IES-05060-r13_chr4_11557663	scf_8254781	22916	22923
IES-05152-r7_chr4_1262651	scf_8254815	180479	180485
IES-05153-r18_chr4_1257384	scf_8254815	176736	176752
IES-05154-r16_chr4_1251826	scf_8254815	174407	174407
IES-05155-r16_chr4_1245590	scf_8254815	172252	172255
IES-05156-r14_chr4_1242182	scf_8254815	170161	170163
IES-05157-r13_chr4_1236813	scf_8254815	166783	166791
IES-05158-r8_chr4_1209981	scf_8254815	148359	148359
IES-05159-r9_chr4_1206977	scf_8254815	147109	147109
IES-05160-r13_chr4_1203822	scf_8254815	144878	144881
IES-05246-r13_chr4_16127522	scf_8254754	293512	293517
IES-05247-r8_chr4_16122605	scf_8254754	291170	291170
IES-05250-r11_chr4_16101562	scf_8254754	279314	279317
IES-05253-r11_chr4_16075973	scf_8254754	269603	269603
IES-05356-r16_chr4_11167299	scf_8254515	267876	267876
IES-05405-r16_chr4_17262039	scf_8254556	25978	25980
IES-05410-r13_chr4_11084689	scf_8254515	206549	206554
IES-05456-r10_chr4_16244687	scf_8254754	363367	363370
IES-05457-r15_chr4_16260540	scf_8254754	373244	373244
IES-05458-r10_chr4_16267314	scf_8254754	375695	375695
IES-05459-r12_chr4_16276685	scf_8254754	379019	379019
IES-05460-r14_chr4_16288833	scf_8254754	383572	383582
IES-05461-r9_chr4_16293069	scf_8254754	386643	386645
IES-05462-r5_chr4_16298732	scf_8254754	388043	388046
IES-05807-r17_chr4_10152950	scf_8254807	35804	35807
IES-05808-r15_chr4_10163912	scf_8254807	41846	41852
IES-05809-r12_chr4_10170790	scf_8254807	45958	45959
IES-05810-r18_chr4_10178733	scf_8254807	48919	48920
IES-05811-r17_chr4_10183236	scf_8254807	50558	50558
IES-05812-r14_chr4_10197752	scf_8254807	57816	57833
IES-05813-r23_chr4_10203798	scf_8254807	61564	61576
IES-05814-r17_chr4_10221889	scf_8254807	69453	69454
IES-05815-r13_chr4_10227413	scf_8254807	73284	73298
IES-05816-r23_chr4_10233895	scf_8254807	76586	76586
IES-05818-r13_chr4_10267455	scf_8254807	89108	89112
IES-05821-r17_chr4_10285432	scf_8254807	100288	100288
IES-05822-r16_chr4_10316008	scf_8254807	108593	108593
IES-05826-r16_chr4_10347921	scf_8254807	128355	128358
IES-05828-r8_chr4_10367575	scf_8254807	141399	141400
IES-05830-r13_chr4_10454442	scf_8254807	221724	221727
IES-05831-r14_chr4_10461939	scf_8254807	227482	227493
IES-05837-r8_chr4_10585403	scf_8254807	298656	298656
IES-05838-r14_chr4_10592030	scf_8254807	302252	302271
IES-05839-r19_chr4_10613326	scf_8254807	307819	307824
IES-05841-r11_chr4_10682639	scf_8254807	367598	367607
IES-05842-r12_chr4_10702680	scf_8254807	383788	383788
IES-05845-r23_chr4_10755368	scf_8254807	429075	429075
IES-05863-r15_chr4_15650839	scf_8254754	77866	77866
IES-05864-r14_chr4_15656952	scf_8254754	79141	79141
IES-05865-r10_chr4_15672312	scf_8254754	85248	85248
IES-05866-r6_chr4_15679986	scf_8254754	86496	86499
IES-05887-r22_chr4_4289784	scf_8254431	427425	427430
IES-05888-r9_chr4_4264914	scf_8254431	410074	410089
IES-05889-r6_chr4_4244978	scf_8254431	394063	394069
IES-05890-r16_chr4_4191042	scf_8254431	340911	340914
IES-05891-r13_chr4_4187496	scf_8254431	338389	338389
IES-05892-r22_chr4_4175402	scf_8254431	327908	327913
IES-05893-r8_chr4_4168390	scf_8254431	323081	323082
IES-05894-r20_chr4_4156599	scf_8254431	313071	313073
IES-05895-r11_chr4_4147000	scf_8254431	309135	309140
IES-05896-r16_chr4_4130422	scf_8254431	293689	293689
IES-05897-r10_chr4_4087472	scf_8254431	251896	251906
IES-05898-r16_chr4_4080849	scf_8254431	246905	246907
IES-05899-r11_chr4_4056975	scf_8254431	224547	224547
IES-05900-r16_chr4_4013699	scf_8254431	185942	185945
IES-05901-r13_chr4_4001723	scf_8254431	176406	176418
IES-05902-r17_chr4_3970479	scf_8254431	148738	148742
IES-05903-r18_chr4_3945630	scf_8254431	126086	126090
IES-05904-r12_chr4_3934483	scf_8254431	118341	118342
IES-05905-r22_chr4_3922411	scf_8254431	115706	115706
IES-05906-r19_chr4_3909195	scf_8254431	106124	106128
IES-05907-r16_chr4_3857496	scf_8254431	60403	60411
IES-05908-r10_chr4_3842124	scf_8254431	47582	47587
IES-05942-r7_chr4_18104194	scf_8254676	14145	14146
IES-05987-r14_chr4_14476495	scf_8254810	24136	24144
IES-06018-r14_chr4_11239116	scf_8254589	23897	23897
IES-06023-r8_chr4_15564251	scf_8254754	56495	56497
IES-06024-r9_chr4_15586503	scf_8254754	59966	59967
IES-06025-r12_chr4_15590239	scf_8254754	61244	61244
IES-06145-r21_chr4_16020502	scf_8254754	245043	245043
