supercontig	IES_in_supercontig_start	IES_in_supercontig_end	IES_ID	IES_size	start_supercontig	end_supercontig	chromosome_name	supercontig_in_chromosome_start	supercontig_in_chromosome_end	IES_in_chromosome_start	IES_in_chromosome_end
supercont2.11	1596066	1598985	IES-00505-r11	2920	1983256	1	chr3	2815749	4799004	3200020	3202940
supercont2.11	1704449	1707045	IES-00506-r24	2597	1983256	1	chr3	2815749	4799004	3091960	3094557
supercont2.11	1733402	1741348	IES-00507-r8	7947	1983256	1	chr3	2815749	4799004	3057657	3065604
supercont2.11	1835377	1836968	IES-00508-r14	1592	1983256	1	chr3	2815749	4799004	2962037	2963629
supercont2.11	1916301	1917481	IES-00509-r17	1181	1983256	1	chr3	2815749	4799004	2881524	2882705
supercont2.11	1923748	1926031	IES-00510-r16	2284	1983256	1	chr3	2815749	4799004	2872974	2875258
supercont2.110	11294	18989	IES-00511-r16	7696	351230	1	chr3	20436933	20788162	20769174	20776870
supercont2.110	20475	23879	IES-00512-r8	3405	351230	1	chr3	20436933	20788162	20764284	20767689
supercont2.110	25899	29396	IES-00513-r10	3498	351230	1	chr3	20436933	20788162	20758767	20762265
supercont2.110	31528	35613	IES-00514-r11	4086	351230	1	chr3	20436933	20788162	20752550	20756636
supercont2.110	37402	40995	IES-00515-r12	3594	351230	1	chr3	20436933	20788162	20747168	20750762
supercont2.110	45713	46931	IES-00516-r7	1219	351230	1	chr3	20436933	20788162	20741232	20742451
supercont2.110	50944	55013	IES-00517-r6	4070	351230	1	chr3	20436933	20788162	20733150	20737220
supercont2.110	56860	57212	IES-00518-r11	353	351230	1	chr3	20436933	20788162	20730951	20731304
supercont2.110	61342	68703	IES-00519-r7	7362	351230	1	chr3	20436933	20788162	20719460	20726822
supercont2.110	71064	75212	IES-00520-r9	4149	351230	1	chr3	20436933	20788162	20712951	20717100
supercont2.110	96546	98169	IES-00521-r15	1624	351230	1	chr3	20436933	20788162	20689994	20691618
supercont2.110	109691	110221	IES-00522-r22	531	351230	1	chr3	20436933	20788162	20677942	20678473
supercont2.110	112689	121906	IES-00523-r10	9218	351230	1	chr3	20436933	20788162	20666257	20675475
supercont2.110	127312	131215	IES-00524-r17	3904	351230	1	chr3	20436933	20788162	20656948	20660852
supercont2.110	132886	134546	IES-00525-r10	1661	351230	1	chr3	20436933	20788162	20653617	20655278
supercont2.110	145876	149813	IES-00526-r13	3938	351230	1	chr3	20436933	20788162	20638350	20642288
supercont2.110	160584	161437	IES-00527-r14	854	351230	1	chr3	20436933	20788162	20626726	20627580
supercont2.110	173839	178910	IES-00528-r11	5072	351230	1	chr3	20436933	20788162	20609253	20614325
supercont2.110	190968	197012	IES-00529-r11	6045	351230	1	chr3	20436933	20788162	20591151	20597196
supercont2.110	208222	209394	IES-00530-r14	1173	351230	1	chr3	20436933	20788162	20578769	20579942
supercont2.110	224259	226004	IES-00531-r21	1746	351230	1	chr3	20436933	20788162	20562159	20563905
supercont2.110	268810	271237	IES-00532-r9	2428	351230	1	chr3	20436933	20788162	20516926	20519354
supercont2.110	322519	325758	IES-00533-r8	3240	351230	1	chr3	20436933	20788162	20462405	20465645
supercont2.111	74088	78114	IES-00534-r9	4027	1	348969	chr3	4799105	5148073	4873193	4877220
supercont2.111	81413	84645	IES-00535-r14	3233	1	348969	chr3	4799105	5148073	4880518	4883751
supercont2.111	126716	128459	IES-00536-r7	1744	1	348969	chr3	4799105	5148073	4925821	4927565
supercont2.111	179809	180701	IES-00537-r16	893	1	348969	chr3	4799105	5148073	4978914	4979807
supercont2.111	259523	262500	IES-00538-r11	2978	1	348969	chr3	4799105	5148073	5058628	5061606
supercont2.111	263472	266997	IES-00539-r9	3526	1	348969	chr3	4799105	5148073	5062577	5066103
supercont2.111	273424	274895	IES-00540-r4	1472	1	348969	chr3	4799105	5148073	5072529	5074001
supercont2.114	5562	7374	IES-00591-r16	1813	347298	1	chr3	16616619	16963916	16956543	16958356
supercont2.114	24167	36322	IES-00592-r4	12156	347298	1	chr3	16616619	16963916	16927595	16939751
supercont2.114	50783	56894	IES-00593-r13	6112	347298	1	chr3	16616619	16963916	16907023	16913135
supercont2.114	58116	63670	IES-00594-r4	5555	347298	1	chr3	16616619	16963916	16900247	16905802
supercont2.114	70386	70845	IES-00595-r8	460	347298	1	chr3	16616619	16963916	16893072	16893532
supercont2.114	73209	77968	IES-00596-r13	4760	347298	1	chr3	16616619	16963916	16885949	16890709
supercont2.114	79047	79716	IES-00597-r12	670	347298	1	chr3	16616619	16963916	16884201	16884871
supercont2.114	87499	92762	IES-00598-r11	5264	347298	1	chr3	16616619	16963916	16871155	16876419
supercont2.114	95605	97914	IES-00599-r12	2310	347298	1	chr3	16616619	16963916	16866003	16868313
supercont2.114	129708	134381	IES-00600-r11	4674	347298	1	chr3	16616619	16963916	16829536	16834210
supercont2.114	136733	140467	IES-00601-r10	3735	347298	1	chr3	16616619	16963916	16823450	16827185
supercont2.114	142324	153235	IES-00602-r21	10912	347298	1	chr3	16616619	16963916	16810682	16821594
supercont2.114	155646	160435	IES-00603-r10	4790	347298	1	chr3	16616619	16963916	16803482	16808272
supercont2.114	167932	171719	IES-00604-r16	3788	347298	1	chr3	16616619	16963916	16792198	16795986
supercont2.114	174411	175598	IES-00605-r19	1188	347298	1	chr3	16616619	16963916	16788319	16789507
supercont2.114	178069	181646	IES-00606-r11	3578	347298	1	chr3	16616619	16963916	16782271	16785849
supercont2.114	206149	208214	IES-00607-r7	2066	347298	1	chr3	16616619	16963916	16755703	16757769
supercont2.114	222215	226276	IES-00608-r15	4062	347298	1	chr3	16616619	16963916	16737641	16741703
supercont2.114	240588	245091	IES-00609-r12	4504	347298	1	chr3	16616619	16963916	16718826	16723330
supercont2.114	250544	253351	IES-00610-r18	2808	347298	1	chr3	16616619	16963916	16710566	16713374
supercont2.114	256025	264214	IES-00611-r10	8190	347298	1	chr3	16616619	16963916	16699703	16707893
supercont2.114	267873	277544	IES-00612-r16	9672	347298	1	chr3	16616619	16963916	16686373	16696045
supercont2.114	280483	296055	IES-00613-r11	15573	347298	1	chr3	16616619	16963916	16667862	16683435
supercont2.114	299501	309797	IES-00614-r15	10297	347298	1	chr3	16616619	16963916	16654120	16664417
supercont2.114	312706	317231	IES-00615-r17	4526	347298	1	chr3	16616619	16963916	16646686	16651212
supercont2.114	320006	320715	IES-00616-r10	710	347298	1	chr3	16616619	16963916	16643202	16643912
supercont2.114	323303	326004	IES-00617-r17	2702	347298	1	chr3	16616619	16963916	16637913	16640615
supercont2.117	31794	38188	IES-00675-r10	6395	332429	21288	chr3	8775208	9086349	9069449	9075844
supercont2.117	70799	73046	IES-00676-r16	2248	332429	21288	chr3	8775208	9086349	9034591	9036839
supercont2.117	75882	78856	IES-00677-r12	2975	332429	21288	chr3	8775208	9086349	9028781	9031756
supercont2.117	134085	135937	IES-00678-r6	1853	332429	21288	chr3	8775208	9086349	8971700	8973553
supercont2.117	138523	140659	IES-00679-r15	2137	332429	21288	chr3	8775208	9086349	8966978	8969115
supercont2.117	163395	164583	IES-00680-r14	1189	332429	21288	chr3	8775208	9086349	8943054	8944243
supercont2.117	195500	195749	IES-00681-r7	250	332429	21288	chr3	8775208	9086349	8911888	8912138
supercont2.117	253558	256560	IES-00682-r8	3003	332429	21288	chr3	8775208	9086349	8851077	8854080
supercont2.117	265995	267718	IES-00683-r16	1724	332429	21288	chr3	8775208	9086349	8839919	8841643
supercont2.117	296492	299817	IES-00684-r9	3326	332429	21288	chr3	8775208	9086349	8807820	8811146
supercont2.123	18810	21091	IES-00843-r13	2282	1	316944	chr3	30156066	30473009	30174876	30177158
supercont2.123	32273	34272	IES-00844-r14	2000	1	316944	chr3	30156066	30473009	30188339	30190339
supercont2.123	42417	44988	IES-00845-r10	2572	1	316944	chr3	30156066	30473009	30198483	30201055
supercont2.123	52129	54648	IES-00846-r12	2520	1	316944	chr3	30156066	30473009	30208195	30210715
supercont2.123	61757	65398	IES-00847-r9	3642	1	316944	chr3	30156066	30473009	30217823	30221465
supercont2.123	89899	91192	IES-00848-r12	1294	1	316944	chr3	30156066	30473009	30245965	30247259
supercont2.123	98240	99072	IES-00849-r14	833	1	316944	chr3	30156066	30473009	30254306	30255139
supercont2.123	109800	111189	IES-00850-r19	1390	1	316944	chr3	30156066	30473009	30265866	30267256
supercont2.123	124879	126722	IES-00851-r11	1844	1	316944	chr3	30156066	30473009	30280945	30282789
supercont2.123	132988	134708	IES-00852-r12	1721	1	316944	chr3	30156066	30473009	30289054	30290775
supercont2.123	136567	138782	IES-00853-r15	2216	1	316944	chr3	30156066	30473009	30292633	30294849
supercont2.123	141030	142933	IES-00854-r9	1904	1	316944	chr3	30156066	30473009	30297096	30299000
supercont2.123	151815	154320	IES-00855-r6	2506	1	316944	chr3	30156066	30473009	30307881	30310387
supercont2.123	155441	160652	IES-00856-r13	5212	1	316944	chr3	30156066	30473009	30311507	30316719
supercont2.123	166355	167467	IES-00857-r16	1113	1	316944	chr3	30156066	30473009	30322421	30323534
supercont2.123	176853	178191	IES-00858-r10	1339	1	316944	chr3	30156066	30473009	30332919	30334258
supercont2.123	180788	182374	IES-00859-r19	1587	1	316944	chr3	30156066	30473009	30336854	30338441
supercont2.123	199067	201667	IES-00860-r13	2601	1	316944	chr3	30156066	30473009	30355133	30357734
supercont2.123	210963	212353	IES-00861-r20	1391	1	316944	chr3	30156066	30473009	30367029	30368420
supercont2.123	214539	215544	IES-00862-r12	1006	1	316944	chr3	30156066	30473009	30370605	30371611
supercont2.123	222317	227008	IES-00863-r8	4692	1	316944	chr3	30156066	30473009	30378383	30383075
supercont2.123	240973	243213	IES-00864-r14	2241	1	316944	chr3	30156066	30473009	30397039	30399280
supercont2.123	258279	276738	IES-00865-r4	18460	1	316944	chr3	30156066	30473009	30414345	30432805
supercont2.123	285123	293735	IES-00866-r3	8613	1	316944	chr3	30156066	30473009	30441189	30449802
supercont2.123	304902	314880	IES-00867-r13	9979	1	316944	chr3	30156066	30473009	30460968	30470947
supercont2.124	33198	37169	IES-00868-r8	3972	321101	1	chr3	18789628	19110728	19073560	19077532
supercont2.124	52251	59429	IES-00869-r12	7179	321101	1	chr3	18789628	19110728	19051300	19058479
supercont2.124	74638	75087	IES-00870-r7	450	321101	1	chr3	18789628	19110728	19035642	19036092
supercont2.124	76485	78227	IES-00871-r14	1743	321101	1	chr3	18789628	19110728	19032502	19034245
supercont2.124	124683	128810	IES-00872-r21	4128	321101	1	chr3	18789628	19110728	18981919	18986047
supercont2.124	129693	130740	IES-00873-r16	1048	321101	1	chr3	18789628	19110728	18979989	18981037
supercont2.124	136995	140571	IES-00874-r17	3577	321101	1	chr3	18789628	19110728	18970158	18973735
supercont2.124	143059	145664	IES-00875-r12	2606	321101	1	chr3	18789628	19110728	18965065	18967671
supercont2.124	154897	157239	IES-00876-r13	2343	321101	1	chr3	18789628	19110728	18953490	18955833
supercont2.124	160247	167339	IES-00877-r25	7093	321101	1	chr3	18789628	19110728	18943390	18950483
supercont2.124	171546	174940	IES-00878-r12	3395	321101	1	chr3	18789628	19110728	18935789	18939184
supercont2.124	179712	181465	IES-00879-r16	1754	321101	1	chr3	18789628	19110728	18929264	18931018
supercont2.124	187252	194990	IES-00880-r8	7739	321101	1	chr3	18789628	19110728	18915739	18923478
supercont2.124	197288	198566	IES-00881-r8	1279	321101	1	chr3	18789628	19110728	18912163	18913442
supercont2.124	203272	213680	IES-00882-r9	10409	321101	1	chr3	18789628	19110728	18897049	18907458
supercont2.124	218056	224932	IES-00883-r13	6877	321101	1	chr3	18789628	19110728	18885797	18892674
supercont2.124	229827	251604	IES-00884-r11	21778	321101	1	chr3	18789628	19110728	18859125	18880903
supercont2.124	264554	266700	IES-00885-r12	2147	321101	1	chr3	18789628	19110728	18844029	18846176
supercont2.124	268708	273176	IES-00886-r13	4469	321101	1	chr3	18789628	19110728	18837553	18842022
supercont2.124	276234	281491	IES-00887-r8	5258	321101	1	chr3	18789628	19110728	18829238	18834496
supercont2.124	286969	293215	IES-00888-r17	6247	321101	1	chr3	18789628	19110728	18817514	18823761
supercont2.124	299046	305533	IES-00889-r11	6488	321101	1	chr3	18789628	19110728	18805196	18811684
supercont2.124	308127	312038	IES-00890-r11	3912	321101	1	chr3	18789628	19110728	18798691	18802603
supercont2.128	45340	48773	IES-00934-r8	3434	291672	1	chr3	10325636	10617307	10568535	10571969
supercont2.128	51271	62108	IES-00935-r8	10838	291672	1	chr3	10325636	10617307	10555200	10566038
supercont2.128	63497	68659	IES-00936-r8	5163	291672	1	chr3	10325636	10617307	10548649	10553812
supercont2.128	87916	90981	IES-00937-r12	3066	291672	1	chr3	10325636	10617307	10526327	10529393
supercont2.128	105375	106969	IES-00938-r6	1595	291672	1	chr3	10325636	10617307	10510339	10511934
supercont2.128	121767	122609	IES-00939-r22	843	291672	1	chr3	10325636	10617307	10494699	10495542
supercont2.128	123811	127610	IES-00940-r16	3800	291672	1	chr3	10325636	10617307	10489698	10493498
supercont2.128	134890	137791	IES-00941-r17	2902	291672	1	chr3	10325636	10617307	10479517	10482419
supercont2.128	138650	141629	IES-00942-r9	2980	291672	1	chr3	10325636	10617307	10475679	10478659
supercont2.128	143724	146744	IES-00943-r15	3021	291672	1	chr3	10325636	10617307	10470564	10473585
supercont2.128	152588	154562	IES-00944-r6	1975	291672	1	chr3	10325636	10617307	10462746	10464721
supercont2.128	159294	161645	IES-00945-r16	2352	291672	1	chr3	10325636	10617307	10455663	10458015
supercont2.128	174617	178140	IES-00946-r10	3524	291672	1	chr3	10325636	10617307	10439168	10442692
supercont2.128	194788	199247	IES-00947-r18	4460	291672	1	chr3	10325636	10617307	10418061	10422521
supercont2.128	204932	211859	IES-00948-r8	6928	291672	1	chr3	10325636	10617307	10405449	10412377
supercont2.128	212801	215894	IES-00949-r11	3094	291672	1	chr3	10325636	10617307	10401414	10404508
supercont2.128	242853	244029	IES-00950-r8	1177	291672	1	chr3	10325636	10617307	10373279	10374456
supercont2.128	247615	250762	IES-00951-r8	3148	291672	1	chr3	10325636	10617307	10366546	10369694
supercont2.128	259527	264456	IES-00952-r17	4930	291672	1	chr3	10325636	10617307	10352852	10357782
supercont2.13	1467	7511	IES-00974-r5	6045	1	110117	chr3	14062294	14172410	14063761	14069806
supercont2.13	22115	25512	IES-00975-r6	3398	1	110117	chr3	14062294	14172410	14084409	14087807
supercont2.13	27662	42761	IES-00976-r9	15100	1	110117	chr3	14062294	14172410	14089956	14105056
supercont2.13	55406	61043	IES-00977-r10	5638	1	110117	chr3	14062294	14172410	14117700	14123338
supercont2.13	63396	67766	IES-00978-r5	4371	1	110117	chr3	14062294	14172410	14125690	14130061
supercont2.13	74967	83842	IES-00979-r14	8876	1	110117	chr3	14062294	14172410	14137261	14146137
supercont2.13	88152	96569	IES-00980-r13	8418	1	110117	chr3	14062294	14172410	14150446	14158864
supercont2.13	99257	108866	IES-00981-r11	9610	1	110117	chr3	14062294	14172410	14161551	14171161
supercont2.13	156363	164677	IES-00982-r14	8315	1	110117	chr3	14062294	14172410	14218657	14226972
supercont2.13	167818	173258	IES-00983-r12	5441	1	110117	chr3	14062294	14172410	14230112	14235553
supercont2.13	186317	190227	IES-00984-r11	3911	1	110117	chr3	14062294	14172410	14248611	14252522
supercont2.13	200446	204924	IES-00985-r18	4479	1	110117	chr3	14062294	14172410	14262740	14267219
supercont2.13	247885	251696	IES-00986-r14	3812	1	110117	chr3	14062294	14172410	14310179	14313991
supercont2.13	259546	262802	IES-00987-r10	3257	1	110117	chr3	14062294	14172410	14321840	14325097
supercont2.13	338427	342646	IES-00988-r6	4220	1	110117	chr3	14062294	14172410	14400721	14404941
supercont2.13	361424	364027	IES-00989-r10	2604	1	110117	chr3	14062294	14172410	14423718	14426322
supercont2.13	374890	376005	IES-00990-r10	1116	1	110117	chr3	14062294	14172410	14437184	14438300
supercont2.13	383746	386056	IES-00991-r11	2311	1	110117	chr3	14062294	14172410	14446040	14448351
supercont2.13	404247	405604	IES-00992-r12	1358	1	110117	chr3	14062294	14172410	14466541	14467899
supercont2.13	442315	447007	IES-00993-r8	4693	1	110117	chr3	14062294	14172410	14504609	14509302
supercont2.13	483170	484879	IES-00994-r10	1710	1	110117	chr3	14062294	14172410	14545464	14547174
supercont2.13	503098	504649	IES-00995-r19	1552	1	110117	chr3	14062294	14172410	14565392	14566944
supercont2.13	511313	515964	IES-00996-r12	4652	1	110117	chr3	14062294	14172410	14573607	14578259
supercont2.13	547407	550329	IES-00997-r15	2923	1	110117	chr3	14062294	14172410	14609701	14612624
supercont2.13	559047	563256	IES-00998-r15	4210	1	110117	chr3	14062294	14172410	14621341	14625551
supercont2.13	582485	584271	IES-00999-r12	1787	1	110117	chr3	14062294	14172410	14644779	14646566
supercont2.13	603221	607177	IES-01000-r15	3957	1	110117	chr3	14062294	14172410	14665515	14669472
supercont2.13	623849	625451	IES-01001-r7	1603	1	110117	chr3	14062294	14172410	14686143	14687746
supercont2.13	644685	645840	IES-01002-r16	1156	1	110117	chr3	14062294	14172410	14706979	14708135
supercont2.13	653074	658494	IES-01003-r13	5421	1	110117	chr3	14062294	14172410	14715368	14720789
supercont2.13	671872	673158	IES-01004-r17	1287	1	110117	chr3	14062294	14172410	14734166	14735453
supercont2.13	674686	680232	IES-01005-r13	5552	1	110117	chr3	14062294	14172410	14736980	14742532
supercont2.13	694010	695916	IES-01006-r8	1907	1	110117	chr3	14062294	14172410	14756304	14758211
supercont2.13	701772	704339	IES-01007-r11	2568	1	110117	chr3	14062294	14172410	14764066	14766634
supercont2.13	709883	710334	IES-01008-r7	452	1	110117	chr3	14062294	14172410	14772177	14772629
supercont2.13	725012	727494	IES-01009-r15	2483	1	110117	chr3	14062294	14172410	14787306	14789789
supercont2.13	729926	731271	IES-01010-r10	1346	1	110117	chr3	14062294	14172410	14792220	14793566
supercont2.13	748304	749395	IES-01011-r11	1092	1	110117	chr3	14062294	14172410	14810598	14811690
supercont2.13	754888	758486	IES-01012-r9	3599	1	110117	chr3	14062294	14172410	14817182	14820781
supercont2.13	790003	792410	IES-01013-r19	2408	1	110117	chr3	14062294	14172410	14852297	14854705
supercont2.13	798854	800194	IES-01014-r16	1341	1	110117	chr3	14062294	14172410	14861148	14862489
supercont2.13	803493	804707	IES-01015-r17	1215	1	110117	chr3	14062294	14172410	14865787	14867002
supercont2.13	836030	839058	IES-01016-r14	3029	1	110117	chr3	14062294	14172410	14898324	14901353
supercont2.13	883809	898017	IES-01017-r8	14209	1	110117	chr3	14062294	14172410	14946103	14960312
supercont2.13	910959	920413	IES-01018-r15	9455	1	110117	chr3	14062294	14172410	14973253	14982708
supercont2.13	927773	930281	IES-01019-r10	2509	1	110117	chr3	14062294	14172410	14990067	14992576
supercont2.13	931374	949973	IES-01020-r9	18600	1	110117	chr3	14062294	14172410	14993668	15012268
supercont2.13	951160	953137	IES-01021-r13	1978	1	110117	chr3	14062294	14172410	15013454	15015432
supercont2.13	955387	959869	IES-01022-r14	4483	1	110117	chr3	14062294	14172410	15017681	15022164
supercont2.13	975100	976246	IES-01023-r12	1147	1	110117	chr3	14062294	14172410	15037394	15038541
supercont2.13	978011	982984	IES-01024-r9	4974	1	110117	chr3	14062294	14172410	15040305	15045279
supercont2.13	994827	998217	IES-01025-r18	3391	1	110117	chr3	14062294	14172410	15057121	15060512
supercont2.13	1006455	1007090	IES-01026-r13	636	1	110117	chr3	14062294	14172410	15068749	15069385
supercont2.13	1010982	1013217	IES-01027-r8	2236	1	110117	chr3	14062294	14172410	15073276	15075512
supercont2.13	1032618	1035767	IES-01028-r15	3150	1	110117	chr3	14062294	14172410	15094912	15098062
supercont2.13	1070267	1074307	IES-01029-r15	4041	1	110117	chr3	14062294	14172410	15132561	15136602
supercont2.13	1078439	1084179	IES-01030-r22	5741	1	110117	chr3	14062294	14172410	15140733	15146474
supercont2.13	1122863	1127006	IES-01031-r10	4144	1	110117	chr3	14062294	14172410	15185157	15189301
supercont2.13	1140367	1141589	IES-01032-r9	1223	1	110117	chr3	14062294	14172410	15202661	15203884
supercont2.13	1145178	1147667	IES-01033-r12	2490	1	110117	chr3	14062294	14172410	15207472	15209962
supercont2.13	1163551	1167912	IES-01034-r12	4362	1	110117	chr3	14062294	14172410	15225845	15230207
supercont2.13	1172542	1175905	IES-01035-r8	3364	1	110117	chr3	14062294	14172410	15234836	15238200
supercont2.13	1180049	1181978	IES-01036-r12	1930	1	110117	chr3	14062294	14172410	15242343	15244273
supercont2.13	1189068	1189889	IES-01037-r14	822	1	110117	chr3	14062294	14172410	15251362	15252184
supercont2.13	1221722	1222772	IES-01038-r13	1051	1	110117	chr3	14062294	14172410	15284016	15285067
